 Observation period,Clear sky GHI
2014-05-22,799.1735
2014-05-23,774.6641
2014-05-24,819.7482
2014-05-25,834.126
2014-05-26,820.7679
2014-05-27,806.1636
2014-05-28,792.8694
2014-05-29,805.8968
2014-05-30,847.4799
2014-05-31,856.4694
2014-06-01,818.8638
2014-06-02,804.0957
2014-06-03,824.11
2014-06-04,834.0057
2014-06-05,822.9544
2014-06-06,840.0745
2014-06-07,805.3323
2014-06-08,806.0897
2014-06-09,792.2461
2014-06-10,809.6473
2014-06-11,814.87
2014-06-12,787.8199
2014-06-13,821.8866
2014-06-14,808.481
2014-06-15,789.9052
2014-06-16,766.1768
2014-06-17,799.0406
2014-06-18,772.8917
2014-06-19,811.6018
2014-06-20,815.6335
2014-06-21,797.6619
2014-06-22,802.3679
2014-06-23,772.3128
2014-06-24,812.7749
2014-06-25,809.7528
2014-06-26,813.2397
2014-06-27,806.2657
2014-06-28,793.9338
2014-06-29,801.2468
2014-06-30,821.7968
2014-07-01,831.5492
2014-07-02,835.4751
2014-07-03,803.318
2014-07-04,795.6505
2014-07-05,802.8076
2014-07-06,797.0331
2014-07-07,796.9342
2014-07-08,795.1438
2014-07-09,789.5146
2014-07-10,818.012
2014-07-11,801.8439
2014-07-12,793.3585
2014-07-13,814.8738
2014-07-14,792.3494
2014-07-15,807.1716
2014-07-16,791.5521
2014-07-17,787.0098
2014-07-18,787.1169
2014-07-19,818.6029
2014-07-20,812.0228
2014-07-21,792.0031
2014-07-22,707.2306
2014-07-23,728.0171
2014-07-24,732.1991
2014-07-25,738.8094
2014-07-26,702.8848
2014-07-27,783.8048
2014-07-28,830.4218
2014-07-29,829.6224
2014-07-30,786.4148
2014-07-31,806.7685
2014-08-01,859.9053
2014-08-02,833.4892
2014-08-03,772.9874
2014-08-04,757.7974
2014-08-05,798.9174
2014-08-06,865.2481
2014-08-07,812.6843
2014-08-08,795.8747
2014-08-09,793.0373
2014-08-10,776.9792
2014-08-11,787.4204
2014-08-12,804.8137
2014-08-13,842.9468
2014-08-14,820.5415
2014-08-15,821.8894
2014-08-16,834.0441
2014-08-17,852.9967
2014-08-18,847.234
2014-08-19,843.7569
2014-08-20,871.3253
2014-08-21,860.1186
2014-08-22,870.9732
2014-08-23,877.63
2014-08-24,848.1976
2014-08-25,862.2067
2014-08-26,820.725
2014-08-27,888.1016
2014-08-28,846.8528
2014-08-29,824.8744
2014-08-30,847.166
2014-08-31,841.9102
2014-09-01,848.7274
2014-09-02,846.4248
2014-09-03,850.6467
2014-09-04,860.5266
2014-09-05,844.2978
2014-09-06,855.7602
2014-09-07,832.149
2014-09-08,845.932
2014-09-09,844.7007
2014-09-10,848.7164
2014-09-11,847.134
2014-09-12,867.4412
2014-09-13,866.5132
2014-09-14,866.9942
2014-09-15,844.2426
2014-09-16,847.6943
2014-09-17,850.2032
2014-09-18,810.4602
2014-09-19,834.5724
2014-09-20,823.7235
2014-09-21,845.8336
2014-09-22,877.827
2014-09-23,837.8152
2014-09-24,840.2889
2014-09-25,853.9806
2014-09-26,872.8464
2014-09-27,848.1478
2014-09-28,882.4545
2014-09-29,873.0737
2014-09-30,859.3779
2014-10-01,850.5817
2014-10-02,873.0263
2014-10-03,860.0895
2014-10-04,860.4642
2014-10-05,875.6727
2014-10-06,871.1827
2014-10-07,834.45
2014-10-08,822.3532
2014-10-09,828.306
2014-10-10,834.8928
2014-10-11,821.9656
2014-10-12,846.4305
2014-10-13,844.7033
2014-10-14,845.4592
2014-10-15,794.4548
2014-10-16,775.0745
2014-10-17,788.6896
2014-10-18,804.4905
2014-10-19,841.2983
2014-10-20,842.7875
2014-10-21,844.4654
2014-10-22,833.9127
2014-10-23,794.1321
2014-10-24,788.8215
2014-10-25,806.4934
2014-10-26,805.6544
2014-10-27,801.1216
2014-10-28,807.5222
2014-10-29,776.2667
2014-10-30,806.5205
2014-10-31,788.1055
2014-11-01,761.2738
2014-11-02,770.7152
2014-11-03,766.5146
2014-11-04,778.3962
2014-11-05,766.9444
2014-11-06,803.1816
2014-11-07,783.5316
2014-11-08,753.8793
2014-11-09,778.6437
2014-11-10,787.7852
2014-11-11,759.7691
2014-11-12,755.2437
2014-11-13,756.3041
2014-11-14,746.9233
2014-11-15,769.8632
2014-11-16,754.619
2014-11-17,757.9088
2014-11-18,745.2273
2014-11-19,698.6558
2014-11-20,730.4114
2014-11-21,728.7175
2014-11-22,745.8146
2014-11-23,733.2937
2014-11-24,746.4122
2014-11-25,723.9782
2014-11-26,672.7071
2014-11-27,702.4524
2014-11-28,665.852
2014-11-29,678.7776
2014-11-30,720.253
2014-12-01,753.6232
2014-12-02,728.537
2014-12-03,736.1167
2014-12-04,730.3557
2014-12-05,732.8298
2014-12-06,735.0271
2014-12-07,720.1446
2014-12-08,749.6865
2014-12-09,720.9786
2014-12-10,738.3881
2014-12-11,726.2903
2014-12-12,677.995
2014-12-13,666.7705
2014-12-14,592.8362
2014-12-15,636.7922
2014-12-16,581.35
2014-12-17,571.6264
2014-12-18,569.1437
2014-12-19,576.5115
2014-12-20,571.9755
2014-12-21,616.1576
2014-12-22,639.6483
2014-12-23,656.9177
2014-12-24,621.8392
2014-12-25,627.6141
2014-12-26,598.477
2014-12-27,612.7454
2014-12-28,593.147
2014-12-29,601.1953
2014-12-30,609.0331
2014-12-31,634.0985
2015-01-01,586.5492
2015-01-02,645.0712
2015-01-03,699.9171
2015-01-04,662.9801
2015-01-05,682.4522
2015-01-06,626.1733
2015-01-07,607.4931
2015-01-08,602.6193
2015-01-09,626.2872
2015-01-10,657.7398
2015-01-11,742.8029
2015-01-12,661.0427
2015-01-13,682.8475
2015-01-14,691.5067
2015-01-15,685.5034
2015-01-16,733.5454
2015-01-17,677.3461
2015-01-18,669.5016
2015-01-19,638.0588
2015-01-20,651.2614
2015-01-21,685.2756
2015-01-22,671.3331
2015-01-23,683.2156
2015-01-24,681.8967
2015-01-25,706.2348
2015-01-26,688.4373
2015-01-27,686.379
2015-01-28,696.6782
2015-01-29,706.012
2015-01-30,704.0787
2015-01-31,712.3822
2015-02-01,726.358
2015-02-02,718.2992
2015-02-03,754.7624
2015-02-04,743.926
2015-02-05,755.7653
2015-02-06,771.5491
2015-02-07,757.7573
2015-02-08,756.1227
2015-02-09,753.3414
2015-02-10,788.0449
2015-02-11,780.2162
2015-02-12,766.0474
2015-02-13,778.7133
2015-02-14,736.0308
2015-02-15,738.9012
2015-02-16,779.256
2015-02-17,811.8791
2015-02-18,788.2555
2015-02-19,735.6625
2015-02-20,760.7598
2015-02-21,785.7842
2015-02-22,791.4266
2015-02-23,756.9146
2015-02-24,724.5356
2015-02-25,668.7175
2015-02-26,663.6256
2015-02-27,686.3483
2015-02-28,675.457
2015-03-01,659.0933
2015-03-02,701.7394
2015-03-03,760.0867
2015-03-04,750.9069
2015-03-05,734.6453
2015-03-06,670.0561
2015-03-07,668.0034
2015-03-08,665.2799
2015-03-09,689.5756
2015-03-10,732.2113
2015-03-11,759.5088
2015-03-12,752.8061
2015-03-13,736.4781
2015-03-14,801.377
2015-03-15,695.8486
2015-03-16,641.7356
2015-03-17,606.7489
2015-03-18,577.5275
2015-03-19,690.769
2015-03-20,701.9621
2015-03-21,769.956
2015-03-22,783.3672
2015-03-23,804.0911
2015-03-24,824.9227
2015-03-25,774.7595
2015-03-26,801.3041
2015-03-27,806.3034
2015-03-28,788.8156
2015-03-29,815.6804
2015-03-30,830.037
2015-03-31,807.535
2015-04-01,840.0281
2015-04-02,776.1667
2015-04-03,730.8587
2015-04-04,717.1751
2015-04-05,692.6616
2015-04-06,729.3778
2015-04-07,769.7647
