 Observation period,Clear sky GHI
2014-01-06,725.1102
2014-01-07,716.7111
2014-01-08,740.842
2014-01-09,751.1431
2014-01-10,754.8774
2014-01-11,747.7003
2014-01-12,737.6525
2014-01-13,739.6992
2014-01-14,756.85
2014-01-15,787.4321
2014-01-16,808.2369
2014-01-17,810.6672
2014-01-18,762.7862
2014-01-19,783.4663
2014-01-20,785.3887
2014-01-21,787.5823
2014-01-22,827.8761
2014-01-23,818.4044
2014-01-24,818.2728
2014-01-25,788.6104
2014-01-26,807.0758
2014-01-27,818.1345
2014-01-28,785.2832
2014-01-29,792.7234
2014-01-30,791.2388
2014-01-31,769.5704
2014-02-01,747.5004
2014-02-02,753.1863
2014-02-03,768.7803
2014-02-04,791.0867
2014-02-05,818.6081
2014-02-06,793.2961
2014-02-07,823.22
2014-02-08,789.2564
2014-02-09,796.882
2014-02-10,825.3354
2014-02-11,811.7988
2014-02-12,809.627
2014-02-13,857.5343
2014-02-14,901.7153
2014-02-15,848.2878
2014-02-16,835.9324
2014-02-17,812.0004
2014-02-18,818.3755
2014-02-19,840.725
2014-02-20,820.1761
2014-02-21,832.001
2014-02-22,843.7612
2014-02-23,879.9648
2014-02-24,866.801
2014-02-25,823.4257
2014-02-26,813.0981
2014-02-27,786.9489
2014-02-28,806.1223
2014-03-01,743.0161
2014-03-02,736.8561
2014-03-03,748.045
2014-03-04,754.9102
2014-03-05,831.1548
2014-03-06,858.1346
2014-03-07,892.1402
2014-03-08,884.4272
2014-03-09,921.7382
2014-03-10,924.8356
2014-03-11,936.6702
2014-03-12,949.9459
2014-03-13,948.0486
2014-03-14,873.421
2014-03-15,876.996
2014-03-16,903.4799
2014-03-17,919.746
2014-03-18,912.4586
2014-03-19,892.4249
2014-03-20,873.4497
2014-03-21,907.14
2014-03-22,900.365
2014-03-23,917.7261
2014-03-24,851.5541
2014-03-25,860.2023
2014-03-26,878.1621
2014-03-27,876.0013
2014-03-28,876.5616
2014-03-29,860.0942
2014-03-30,882.2134
2014-03-31,925.9639
2014-04-01,969.2826
2014-04-02,903.0686
2014-04-03,921.0338
2014-04-04,928.2054
2014-04-05,935.8589
2014-04-06,983.1306
2014-04-07,932.6043
2014-04-08,883.2839
2014-04-09,867.2698
2014-04-10,885.2713
2014-04-11,885.8187
2014-04-12,868.5058
2014-04-13,843.8974
2014-04-14,896.2909
2014-04-15,872.4816
2014-04-16,876.5545
2014-04-17,932.6316
2014-04-18,909.9904
2014-04-19,887.5389
2014-04-20,871.898
2014-04-21,904.5746
2014-04-22,884.7794
2014-04-23,907.3959
2014-04-24,874.6193
2014-04-25,864.1188
2014-04-26,872.5541
2014-04-27,874.2503
2014-04-28,873.9319
2014-04-29,870.9794
2014-04-30,901.4832
2014-05-01,910.056
2014-05-02,891.03
2014-05-03,852.7419
2014-05-04,896.5023
2014-05-05,891.3942
2014-05-06,890.8184
2014-05-07,897.2444
2014-05-08,866.5419
2014-05-09,837.4616
2014-05-10,857.214
2014-05-11,872.1182
2014-05-12,890.4056
2014-05-13,844.6382
2014-05-14,800.0751
2014-05-15,870.7736
2014-05-16,900.2444
2014-05-17,938.9872
2014-05-18,937.9093
2014-05-19,929.1063
