T2M,WS10M,date
24.92,2.65,2014-06-03
25.61,2.47,2014-06-04
26.02,2.69,2014-06-05
25.99,2.77,2014-06-06
25.1,1.88,2014-06-07
25.4,2.68,2014-06-08
24.75,3.55,2014-06-09
25.51,3.2,2014-06-10
25.6,1.98,2014-06-11
26.22,1.7,2014-06-12
25.16,3.5,2014-06-13
25.74,4.91,2014-06-14
25.63,4.09,2014-06-15
25.41,2.86,2014-06-16
26.19,2.23,2014-06-17
25.17,3.02,2014-06-18
24.19,4.09,2014-06-19
24.98,4.0,2014-06-20
25.98,3.36,2014-06-21
24.25,3.13,2014-06-22
24.47,2.72,2014-06-23
25.19,3.3,2014-06-24
25.01,4.13,2014-06-25
25.18,3.27,2014-06-26
26.23,2.5,2014-06-27
25.25,2.48,2014-06-28
24.58,2.12,2014-06-29
24.94,2.29,2014-06-30
25.16,1.94,2014-07-01
25.11,1.79,2014-07-02
25.92,2.14,2014-07-03
24.52,4.5,2014-07-04
24.05,4.71,2014-07-05
23.23,3.16,2014-07-06
23.54,2.52,2014-07-07
24.36,2.42,2014-07-08
23.19,1.77,2014-07-09
25.0,2.25,2014-07-10
25.66,2.93,2014-07-11
24.48,3.3,2014-07-12
24.65,2.98,2014-07-13
26.29,2.16,2014-07-14
26.05,2.7,2014-07-15
24.1,3.98,2014-07-16
23.76,3.33,2014-07-17
24.65,4.64,2014-07-18
24.6,3.68,2014-07-19
25.03,3.73,2014-07-20
25.48,2.77,2014-07-21
23.8,3.9,2014-07-22
24.44,3.39,2014-07-23
23.67,3.69,2014-07-24
23.3,3.53,2014-07-25
25.06,3.45,2014-07-26
25.89,3.09,2014-07-27
25.32,3.09,2014-07-28
24.59,2.12,2014-07-29
23.51,2.87,2014-07-30
24.42,3.15,2014-07-31
23.38,5.0,2014-08-01
23.43,3.9,2014-08-02
23.56,3.16,2014-08-03
24.15,2.84,2014-08-04
23.62,2.62,2014-08-05
22.73,4.95,2014-08-06
23.58,4.16,2014-08-07
22.76,3.57,2014-08-08
23.07,4.32,2014-08-09
23.69,2.67,2014-08-10
23.9,2.75,2014-08-11
22.37,4.0,2014-08-12
22.76,4.16,2014-08-13
23.4,2.82,2014-08-14
22.33,2.7,2014-08-15
22.31,2.79,2014-08-16
23.66,1.53,2014-08-17
23.91,1.59,2014-08-18
23.7,2.33,2014-08-19
22.89,2.9,2014-08-20
23.33,3.21,2014-08-21
22.69,2.93,2014-08-22
22.55,3.02,2014-08-23
24.48,1.6,2014-08-24
24.3,2.02,2014-08-25
22.89,2.88,2014-08-26
24.48,2.34,2014-08-27
