T2M,WS10M,date
26.88,2.75,2014-03-28
27.12,3.44,2014-03-29
27.19,3.47,2014-03-30
27.48,2.63,2014-03-31
27.43,3.02,2014-04-01
27.74,3.75,2014-04-02
27.42,3.77,2014-04-03
27.8,2.94,2014-04-04
27.41,3.4,2014-04-05
27.54,3.53,2014-04-06
27.45,3.2,2014-04-07
27.42,3.35,2014-04-08
27.28,3.41,2014-04-09
27.19,3.12,2014-04-10
27.21,3.07,2014-04-11
27.55,3.08,2014-04-12
27.19,3.65,2014-04-13
27.39,2.99,2014-04-14
27.39,2.38,2014-04-15
27.74,3.08,2014-04-16
27.47,3.26,2014-04-17
27.19,3.05,2014-04-18
27.19,2.32,2014-04-19
27.47,2.55,2014-04-20
27.15,2.84,2014-04-21
27.17,3.43,2014-04-22
27.37,3.59,2014-04-23
26.9,3.07,2014-04-24
27.4,2.88,2014-04-25
26.82,2.77,2014-04-26
27.56,2.05,2014-04-27
27.65,2.68,2014-04-28
27.36,1.71,2014-04-29
27.26,2.55,2014-04-30
27.07,2.24,2014-05-01
27.59,2.26,2014-05-02
27.86,2.38,2014-05-03
28.22,1.91,2014-05-04
27.46,3.62,2014-05-05
26.52,2.62,2014-05-06
26.48,2.42,2014-05-07
26.52,2.44,2014-05-08
27.08,2.21,2014-05-09
27.22,2.05,2014-05-10
27.65,2.06,2014-05-11
27.49,2.68,2014-05-12
27.15,2.7,2014-05-13
26.83,2.36,2014-05-14
26.5,1.77,2014-05-15
27.48,2.7,2014-05-16
27.6,2.46,2014-05-17
27.64,2.18,2014-05-18
27.87,1.39,2014-05-19
27.09,2.19,2014-05-20
27.23,2.99,2014-05-21
27.14,3.52,2014-05-22
27.27,2.82,2014-05-23
27.37,2.83,2014-05-24
27.85,2.38,2014-05-25
27.51,3.18,2014-05-26
27.09,3.35,2014-05-27
26.76,3.62,2014-05-28
26.31,2.8,2014-05-29
26.51,1.89,2014-05-30
27.19,3.23,2014-05-31
26.55,2.98,2014-06-01
