T2M,WS10M,date
23.88,2.61,2015-01-02
22.37,3.83,2015-01-03
21.0,4.8,2015-01-04
20.68,4.18,2015-01-05
20.41,3.33,2015-01-06
20.98,3.54,2015-01-07
21.37,3.45,2015-01-08
20.79,5.16,2015-01-09
18.98,5.41,2015-01-10
19.22,4.62,2015-01-11
18.86,4.86,2015-01-12
19.14,4.44,2015-01-13
21.24,3.36,2015-01-14
22.15,2.99,2015-01-15
22.44,2.77,2015-01-16
23.08,1.9,2015-01-17
23.65,1.61,2015-01-18
24.25,2.59,2015-01-19
24.75,2.68,2015-01-20
25.55,2.12,2015-01-21
26.32,1.79,2015-01-22
25.98,2.23,2015-01-23
25.19,2.37,2015-01-24
25.76,2.74,2015-01-25
26.37,1.72,2015-01-26
25.7,2.29,2015-01-27
26.07,2.38,2015-01-28
25.67,2.53,2015-01-29
26.21,2.04,2015-01-30
26.14,2.01,2015-01-31
25.48,1.45,2015-02-01
27.04,2.16,2015-02-02
26.84,2.85,2015-02-03
26.98,2.41,2015-02-04
27.08,3.11,2015-02-05
26.8,3.14,2015-02-06
26.58,2.87,2015-02-07
27.64,3.17,2015-02-08
27.13,4.14,2015-02-09
26.23,3.16,2015-02-10
27.1,2.59,2015-02-11
26.14,2.66,2015-02-12
25.82,2.54,2015-02-13
25.97,3.16,2015-02-14
26.38,3.52,2015-02-15
25.68,3.34,2015-02-16
26.38,3.33,2015-02-17
25.4,3.52,2015-02-18
25.69,3.11,2015-02-19
26.24,3.26,2015-02-20
26.98,3.25,2015-02-21
25.94,2.3,2015-02-22
26.83,1.73,2015-02-23
27.05,1.83,2015-02-24
26.69,1.85,2015-02-25
26.32,2.41,2015-02-26
26.11,1.55,2015-02-27
26.53,1.98,2015-02-28
27.12,2.05,2015-03-01
27.01,2.59,2015-03-02
26.65,2.58,2015-03-03
27.62,2.54,2015-03-04
27.14,2.03,2015-03-05
27.72,2.21,2015-03-06
27.5,2.89,2015-03-07
27.66,3.19,2015-03-08
26.61,2.59,2015-03-09
26.45,2.91,2015-03-10
25.9,3.44,2015-03-11
27.43,2.61,2015-03-12
27.33,2.57,2015-03-13
28.19,2.09,2015-03-14
27.25,2.8,2015-03-15
26.26,3.4,2015-03-16
26.03,2.9,2015-03-17
26.43,1.85,2015-03-18
26.19,2.65,2015-03-19
26.47,3.3,2015-03-20
25.83,3.32,2015-03-21
25.44,2.4,2015-03-22
25.87,3.17,2015-03-23
25.4,3.38,2015-03-24
25.65,3.02,2015-03-25
25.29,1.98,2015-03-26
25.63,3.19,2015-03-27
25.71,3.5,2015-03-28
25.68,3.07,2015-03-29
26.01,2.71,2015-03-30
24.73,2.12,2015-03-31
25.08,2.01,2015-04-01
25.76,2.57,2015-04-02
25.15,1.95,2015-04-03
25.24,2.73,2015-04-04
25.22,3.28,2015-04-05
25.65,2.67,2015-04-06
25.5,2.81,2015-04-07
25.53,2.82,2015-04-08
25.76,3.34,2015-04-09
25.62,3.15,2015-04-10
25.37,2.16,2015-04-11
