T2M,WS10M,date
24.49,2.12,2014-07-23
24.66,2.23,2014-07-24
24.83,2.13,2014-07-25
25.17,1.96,2014-07-26
24.98,2.32,2014-07-27
24.86,2.28,2014-07-28
25.04,1.91,2014-07-29
24.83,1.93,2014-07-30
25.17,2.28,2014-07-31
24.43,2.29,2014-08-01
24.88,2.38,2014-08-02
24.81,2.05,2014-08-03
24.58,1.8,2014-08-04
24.37,2.44,2014-08-05
24.33,2.3,2014-08-06
24.28,2.09,2014-08-07
24.4,2.08,2014-08-08
24.44,2.05,2014-08-09
24.7,2.05,2014-08-10
24.67,2.33,2014-08-11
24.37,2.3,2014-08-12
24.69,2.38,2014-08-13
24.44,1.94,2014-08-14
24.4,2.34,2014-08-15
24.26,2.28,2014-08-16
24.73,1.92,2014-08-17
24.53,2.12,2014-08-18
24.05,1.98,2014-08-19
24.56,1.83,2014-08-20
24.3,1.79,2014-08-21
24.1,2.32,2014-08-22
24.11,1.74,2014-08-23
25.15,1.58,2014-08-24
24.86,2.14,2014-08-25
24.17,2.19,2014-08-26
25.07,1.64,2014-08-27
24.66,1.69,2014-08-28
24.55,2.18,2014-08-29
24.69,2.16,2014-08-30
24.59,2.22,2014-08-31
24.51,2.42,2014-09-01
24.41,2.23,2014-09-02
24.52,1.63,2014-09-03
24.9,2.12,2014-09-04
24.57,2.34,2014-09-05
24.55,1.43,2014-09-06
25.06,1.66,2014-09-07
25.0,1.98,2014-09-08
24.59,1.73,2014-09-09
24.9,1.87,2014-09-10
25.02,2.13,2014-09-11
25.16,1.84,2014-09-12
25.09,1.87,2014-09-13
25.14,1.78,2014-09-14
25.3,1.83,2014-09-15
24.38,2.24,2014-09-16
24.4,1.54,2014-09-17
25.15,1.66,2014-09-18
25.28,1.95,2014-09-19
24.61,1.87,2014-09-20
24.62,1.55,2014-09-21
25.59,1.59,2014-09-22
25.06,1.78,2014-09-23
25.24,1.69,2014-09-24
25.06,1.49,2014-09-25
24.72,1.81,2014-09-26
24.77,1.52,2014-09-27
24.98,1.52,2014-09-28
25.43,1.57,2014-09-29
24.73,1.89,2014-09-30
25.19,1.41,2014-10-01
24.59,1.09,2014-10-02
24.71,1.63,2014-10-03
25.52,1.55,2014-10-04
25.85,1.46,2014-10-05
25.87,1.61,2014-10-06
25.85,1.55,2014-10-07
25.71,1.66,2014-10-08
26.12,1.85,2014-10-09
25.79,1.74,2014-10-10
25.33,1.7,2014-10-11
25.68,1.65,2014-10-12
25.41,1.5,2014-10-13
25.62,1.7,2014-10-14
25.87,1.59,2014-10-15
26.23,1.77,2014-10-16
25.83,1.7,2014-10-17
25.55,1.63,2014-10-18
25.05,1.34,2014-10-19
25.96,1.18,2014-10-20
26.26,1.59,2014-10-21
26.27,1.66,2014-10-22
25.51,1.6,2014-10-23
25.87,1.51,2014-10-24
25.84,1.27,2014-10-25
25.23,1.75,2014-10-26
25.59,1.37,2014-10-27
25.73,1.55,2014-10-28
26.01,1.33,2014-10-29
25.66,1.64,2014-10-30
25.42,1.83,2014-10-31
25.98,1.75,2014-11-01
25.93,1.64,2014-11-02
26.02,1.23,2014-11-03
25.64,1.54,2014-11-04
25.19,1.66,2014-11-05
25.79,1.04,2014-11-06
26.4,1.34,2014-11-07
26.62,1.6,2014-11-08
26.71,1.7,2014-11-09
26.26,1.73,2014-11-10
25.44,1.58,2014-11-11
26.01,1.7,2014-11-12
26.36,1.78,2014-11-13
26.67,1.75,2014-11-14
26.51,1.57,2014-11-15
26.8,1.66,2014-11-16
26.13,1.89,2014-11-17
25.83,1.7,2014-11-18
25.61,1.23,2014-11-19
26.31,1.39,2014-11-20
26.52,1.28,2014-11-21
26.97,1.21,2014-11-22
26.77,1.13,2014-11-23
26.44,1.67,2014-11-24
26.59,1.68,2014-11-25
26.47,1.61,2014-11-26
26.13,1.41,2014-11-27
26.07,1.21,2014-11-28
26.84,1.1,2014-11-29
26.73,1.45,2014-11-30
26.66,1.57,2014-12-01
26.81,1.65,2014-12-02
26.95,1.54,2014-12-03
26.73,1.5,2014-12-04
26.9,1.42,2014-12-05
26.98,1.57,2014-12-06
27.03,1.77,2014-12-07
26.91,1.63,2014-12-08
26.95,1.69,2014-12-09
26.87,1.68,2014-12-10
26.51,1.59,2014-12-11
26.9,1.24,2014-12-12
26.91,1.07,2014-12-13
26.54,1.08,2014-12-14
26.87,1.11,2014-12-15
26.57,1.41,2014-12-16
26.8,1.09,2014-12-17
26.86,1.1,2014-12-18
26.72,1.33,2014-12-19
26.49,1.42,2014-12-20
26.92,1.32,2014-12-21
26.73,1.15,2014-12-22
26.19,0.96,2014-12-23
24.84,1.2,2014-12-24
24.86,0.88,2014-12-25
24.63,0.91,2014-12-26
24.37,1.34,2014-12-27
25.92,0.86,2014-12-28
25.75,1.05,2014-12-29
26.19,1.83,2014-12-30
24.64,1.38,2014-12-31
25.17,1.57,2015-01-01
25.94,1.24,2015-01-02
24.48,1.41,2015-01-03
23.21,1.6,2015-01-04
22.44,1.41,2015-01-05
22.06,1.38,2015-01-06
22.5,1.57,2015-01-07
22.98,1.59,2015-01-08
21.69,1.81,2015-01-09
20.31,1.92,2015-01-10
20.63,1.85,2015-01-11
21.27,1.7,2015-01-12
21.05,1.58,2015-01-13
22.23,1.59,2015-01-14
22.81,1.6,2015-01-15
23.28,1.44,2015-01-16
23.96,1.28,2015-01-17
25.27,1.59,2015-01-18
25.48,1.84,2015-01-19
25.72,1.74,2015-01-20
26.21,1.63,2015-01-21
26.48,1.83,2015-01-22
26.58,1.77,2015-01-23
26.3,1.85,2015-01-24
26.26,1.95,2015-01-25
26.2,1.7,2015-01-26
26.25,1.96,2015-01-27
26.69,2.08,2015-01-28
26.74,1.95,2015-01-29
26.8,1.76,2015-01-30
26.54,1.73,2015-01-31
26.76,1.6,2015-02-01
27.33,1.81,2015-02-02
27.26,2.12,2015-02-03
27.51,1.87,2015-02-04
27.48,2.1,2015-02-05
27.05,1.91,2015-02-06
26.9,1.98,2015-02-07
27.4,2.36,2015-02-08
27.42,2.0,2015-02-09
26.82,1.7,2015-02-10
26.85,1.74,2015-02-11
26.51,1.97,2015-02-12
26.77,2.06,2015-02-13
26.66,2.06,2015-02-14
26.98,2.16,2015-02-15
26.71,2.0,2015-02-16
26.76,2.01,2015-02-17
26.19,2.35,2015-02-18
