T2M,WS10M,date
26.2,2.47,2014-05-11
26.82,1.8,2014-05-12
25.83,1.59,2014-05-13
26.26,2.28,2014-05-14
27.03,2.21,2014-05-15
28.12,1.91,2014-05-16
26.87,1.8,2014-05-17
27.79,1.63,2014-05-18
26.67,1.82,2014-05-19
27.92,1.38,2014-05-20
27.93,2.06,2014-05-21
26.5,2.74,2014-05-22
28.08,1.8,2014-05-23
27.26,2.52,2014-05-24
27.47,2.15,2014-05-25
27.53,1.99,2014-05-26
26.04,2.07,2014-05-27
25.03,2.17,2014-05-28
24.94,2.13,2014-05-29
25.59,2.58,2014-05-30
26.98,1.8,2014-05-31
25.79,1.91,2014-06-01
26.17,2.02,2014-06-02
25.24,1.39,2014-06-03
25.94,2.54,2014-06-04
26.06,2.46,2014-06-05
25.3,1.83,2014-06-06
25.73,1.64,2014-06-07
25.69,1.59,2014-06-08
26.06,2.15,2014-06-09
25.85,2.08,2014-06-10
26.53,0.97,2014-06-11
26.74,1.98,2014-06-12
24.87,2.3,2014-06-13
25.81,2.38,2014-06-14
25.93,2.36,2014-06-15
26.43,1.87,2014-06-16
25.87,1.99,2014-06-17
25.06,1.62,2014-06-18
25.26,1.94,2014-06-19
26.08,2.02,2014-06-20
25.71,2.16,2014-06-21
25.58,2.02,2014-06-22
25.24,2.48,2014-06-23
25.52,1.48,2014-06-24
25.61,2.59,2014-06-25
26.16,2.27,2014-06-26
26.07,2.12,2014-06-27
24.75,2.3,2014-06-28
24.84,1.38,2014-06-29
25.76,1.86,2014-06-30
24.94,2.11,2014-07-01
25.41,1.39,2014-07-02
25.93,1.21,2014-07-03
24.95,2.49,2014-07-04
24.55,3.01,2014-07-05
24.51,2.48,2014-07-06
24.82,2.03,2014-07-07
24.16,2.13,2014-07-08
23.8,1.61,2014-07-09
25.52,1.48,2014-07-10
26.1,2.2,2014-07-11
24.52,2.78,2014-07-12
25.51,2.3,2014-07-13
26.91,1.5,2014-07-14
26.3,1.1,2014-07-15
24.58,2.9,2014-07-16
23.12,2.65,2014-07-17
24.3,3.41,2014-07-18
24.95,2.3,2014-07-19
25.3,2.8,2014-07-20
24.94,2.24,2014-07-21
23.47,3.38,2014-07-22
24.08,2.62,2014-07-23
24.15,3.08,2014-07-24
23.94,2.88,2014-07-25
24.12,2.79,2014-07-26
25.68,1.7,2014-07-27
25.5,2.57,2014-07-28
24.13,2.09,2014-07-29
24.03,2.09,2014-07-30
24.42,2.08,2014-07-31
23.32,3.73,2014-08-01
23.83,3.02,2014-08-02
23.97,2.78,2014-08-03
23.96,1.66,2014-08-04
23.76,1.9,2014-08-05
23.2,3.09,2014-08-06
23.43,2.75,2014-08-07
23.39,2.48,2014-08-08
23.08,3.09,2014-08-09
24.36,1.85,2014-08-10
23.69,2.91,2014-08-11
23.49,2.93,2014-08-12
23.61,2.84,2014-08-13
24.11,2.66,2014-08-14
22.98,3.42,2014-08-15
23.64,2.97,2014-08-16
23.48,2.88,2014-08-17
24.76,1.51,2014-08-18
24.33,2.28,2014-08-19
23.96,2.38,2014-08-20
23.92,3.4,2014-08-21
22.75,2.87,2014-08-22
23.12,3.14,2014-08-23
24.65,1.12,2014-08-24
24.73,1.84,2014-08-25
23.33,2.57,2014-08-26
24.39,2.06,2014-08-27
24.83,2.21,2014-08-28
24.44,2.24,2014-08-29
23.8,2.27,2014-08-30
24.16,1.78,2014-08-31
23.64,2.03,2014-09-01
23.41,2.68,2014-09-02
23.05,2.16,2014-09-03
24.44,1.46,2014-09-04
23.48,3.14,2014-09-05
23.27,1.99,2014-09-06
24.62,1.08,2014-09-07
24.31,1.33,2014-09-08
23.85,2.27,2014-09-09
23.98,1.7,2014-09-10
24.43,1.9,2014-09-11
24.4,2.16,2014-09-12
23.79,2.09,2014-09-13
24.75,1.63,2014-09-14
25.19,1.19,2014-09-15
24.03,3.97,2014-09-16
22.8,1.74,2014-09-17
24.9,1.77,2014-09-18
25.13,1.79,2014-09-19
24.9,2.25,2014-09-20
24.25,1.84,2014-09-21
24.9,1.47,2014-09-22
24.73,2.85,2014-09-23
24.89,1.7,2014-09-24
24.39,1.58,2014-09-25
24.51,1.7,2014-09-26
24.55,2.24,2014-09-27
24.17,1.66,2014-09-28
25.01,1.66,2014-09-29
23.26,1.98,2014-09-30
23.82,1.39,2014-10-01
23.11,1.6,2014-10-02
24.43,1.83,2014-10-03
24.01,1.88,2014-10-04
24.75,1.53,2014-10-05
25.33,1.69,2014-10-06
25.77,1.49,2014-10-07
26.0,1.78,2014-10-08
25.85,1.43,2014-10-09
24.61,1.66,2014-10-10
24.37,2.38,2014-10-11
24.76,1.8,2014-10-12
24.83,1.33,2014-10-13
25.07,1.7,2014-10-14
25.35,1.54,2014-10-15
26.2,1.12,2014-10-16
25.99,1.58,2014-10-17
24.85,2.66,2014-10-18
24.44,1.8,2014-10-19
25.31,1.0,2014-10-20
24.78,1.14,2014-10-21
25.14,1.46,2014-10-22
25.19,1.41,2014-10-23
25.74,1.57,2014-10-24
25.9,2.34,2014-10-25
25.26,1.68,2014-10-26
25.87,1.48,2014-10-27
25.45,1.29,2014-10-28
24.7,1.18,2014-10-29
25.15,1.7,2014-10-30
24.93,1.02,2014-10-31
25.54,0.92,2014-11-01
25.37,1.52,2014-11-02
25.76,1.76,2014-11-03
26.03,1.96,2014-11-04
24.67,2.13,2014-11-05
25.38,1.48,2014-11-06
26.25,1.49,2014-11-07
27.01,1.39,2014-11-08
27.01,1.98,2014-11-09
26.86,1.86,2014-11-10
25.09,1.96,2014-11-11
25.78,1.84,2014-11-12
26.43,1.16,2014-11-13
26.13,1.61,2014-11-14
26.05,1.86,2014-11-15
26.65,1.15,2014-11-16
26.42,2.28,2014-11-17
24.69,1.77,2014-11-18
26.04,1.45,2014-11-19
25.52,2.22,2014-11-20
24.73,2.23,2014-11-21
24.76,2.54,2014-11-22
25.39,3.36,2014-11-23
25.58,3.2,2014-11-24
24.51,2.77,2014-11-25
24.99,1.76,2014-11-26
25.94,1.48,2014-11-27
25.94,2.38,2014-11-28
25.26,2.91,2014-11-29
25.26,2.17,2014-11-30
26.42,2.58,2014-12-01
26.55,1.23,2014-12-02
25.49,2.69,2014-12-03
24.81,3.1,2014-12-04
25.6,3.01,2014-12-05
25.86,3.23,2014-12-06
25.3,3.19,2014-12-07
26.0,1.71,2014-12-08
26.17,1.59,2014-12-09
26.76,1.41,2014-12-10
26.24,1.62,2014-12-11
26.01,2.97,2014-12-12
26.3,3.89,2014-12-13
26.6,2.89,2014-12-14
26.65,1.97,2014-12-15
25.79,2.13,2014-12-16
26.4,1.76,2014-12-17
26.37,2.39,2014-12-18
25.86,2.31,2014-12-19
25.88,2.89,2014-12-20
25.64,3.05,2014-12-21
25.33,3.36,2014-12-22
24.77,3.48,2014-12-23
24.68,3.41,2014-12-24
23.52,3.34,2014-12-25
23.24,3.36,2014-12-26
24.48,2.53,2014-12-27
25.46,2.62,2014-12-28
26.79,3.14,2014-12-29
26.15,2.98,2014-12-30
25.87,3.23,2014-12-31
25.07,3.29,2015-01-01
24.43,3.72,2015-01-02
24.23,5.27,2015-01-03
23.51,5.41,2015-01-04
23.01,3.58,2015-01-05
21.8,3.02,2015-01-06
22.65,3.57,2015-01-07
22.76,4.48,2015-01-08
22.98,6.37,2015-01-09
21.4,6.52,2015-01-10
21.06,4.63,2015-01-11
21.17,4.03,2015-01-12
21.3,4.89,2015-01-13
23.01,4.23,2015-01-14
24.15,3.27,2015-01-15
24.33,3.23,2015-01-16
24.15,3.24,2015-01-17
25.04,2.86,2015-01-18
25.74,1.91,2015-01-19
26.42,1.84,2015-01-20
27.62,2.16,2015-01-21
28.26,2.59,2015-01-22
28.2,3.14,2015-01-23
27.23,2.98,2015-01-24
28.07,1.44,2015-01-25
27.9,1.48,2015-01-26
28.4,3.66,2015-01-27
28.11,1.84,2015-01-28
26.8,3.51,2015-01-29
27.17,2.53,2015-01-30
27.99,2.68,2015-01-31
28.69,1.91,2015-02-01
29.49,3.42,2015-02-02
29.1,1.98,2015-02-03
29.26,2.91,2015-02-04
29.83,1.61,2015-02-05
29.67,2.27,2015-02-06
29.6,1.75,2015-02-07
30.56,2.3,2015-02-08
30.28,1.24,2015-02-09
29.55,1.82,2015-02-10
29.6,2.85,2015-02-11
28.57,3.65,2015-02-12
28.52,2.95,2015-02-13
28.37,2.33,2015-02-14
29.58,2.38,2015-02-15
28.9,2.92,2015-02-16
29.42,2.59,2015-02-17
27.37,2.45,2015-02-18
28.11,1.93,2015-02-19
29.23,1.7,2015-02-20
29.9,2.05,2015-02-21
30.11,3.78,2015-02-22
29.99,2.26,2015-02-23
30.06,2.55,2015-02-24
29.0,2.45,2015-02-25
28.44,2.41,2015-02-26
27.51,2.05,2015-02-27
28.08,2.41,2015-02-28
28.1,3.14,2015-03-01
28.12,2.47,2015-03-02
28.38,2.91,2015-03-03
29.04,4.34,2015-03-04
29.57,3.23,2015-03-05
29.38,3.42,2015-03-06
30.1,2.13,2015-03-07
30.65,2.66,2015-03-08
30.11,2.45,2015-03-09
28.53,2.6,2015-03-10
29.72,2.58,2015-03-11
29.76,2.88,2015-03-12
29.4,3.12,2015-03-13
29.75,3.66,2015-03-14
30.72,3.56,2015-03-15
28.45,2.05,2015-03-16
29.23,2.88,2015-03-17
28.59,2.83,2015-03-18
30.22,2.71,2015-03-19
29.99,2.79,2015-03-20
28.51,3.09,2015-03-21
28.07,2.22,2015-03-22
28.24,2.61,2015-03-23
27.9,3.47,2015-03-24
28.41,3.52,2015-03-25
27.55,2.98,2015-03-26
27.15,3.55,2015-03-27
27.57,2.88,2015-03-28
27.01,2.98,2015-03-29
27.67,1.8,2015-03-30
27.1,1.69,2015-03-31
28.33,2.58,2015-04-01
28.87,2.91,2015-04-02
28.32,3.26,2015-04-03
28.18,1.98,2015-04-04
29.0,2.63,2015-04-05
29.45,2.66,2015-04-06
28.54,2.59,2015-04-07
26.74,2.8,2015-04-08
28.52,3.06,2015-04-09
28.02,2.44,2015-04-10
28.62,2.51,2015-04-11
28.28,3.48,2015-04-12
28.9,3.2,2015-04-13
29.14,3.04,2015-04-14
28.53,3.41,2015-04-15
29.23,2.53,2015-04-16
29.23,3.66,2015-04-17
29.76,3.64,2015-04-18
30.08,3.77,2015-04-19
30.05,2.66,2015-04-20
30.8,1.74,2015-04-21
31.07,1.92,2015-04-22
31.73,2.28,2015-04-23
30.17,3.27,2015-04-24
28.68,2.16,2015-04-25
29.65,2.35,2015-04-26
30.48,1.7,2015-04-27
30.25,2.46,2015-04-28
31.07,2.83,2015-04-29
31.23,3.29,2015-04-30
31.08,3.21,2015-05-01
31.19,3.27,2015-05-02
30.6,3.37,2015-05-03
30.17,1.95,2015-05-04
27.42,3.12,2015-05-05
29.15,2.2,2015-05-06
30.5,3.15,2015-05-07
29.78,3.73,2015-05-08
28.48,2.2,2015-05-09
29.47,1.95,2015-05-10
29.66,2.0,2015-05-11
28.0,2.29,2015-05-12
27.75,1.96,2015-05-13
26.62,1.81,2015-05-14
27.27,1.95,2015-05-15
27.9,2.42,2015-05-16
30.06,2.81,2015-05-17
28.58,2.71,2015-05-18
28.04,2.96,2015-05-19
28.77,2.4,2015-05-20
28.76,2.95,2015-05-21
29.82,2.16,2015-05-22
26.4,3.06,2015-05-23
28.08,2.55,2015-05-24
29.58,2.89,2015-05-25
29.48,3.3,2015-05-26
28.44,2.81,2015-05-27
28.08,2.34,2015-05-28
28.44,2.77,2015-05-29
