T2M,WS10M,date
25.57,3.8,2014-04-10
26.91,2.76,2014-04-11
26.82,3.02,2014-04-12
26.51,2.9,2014-04-13
25.08,3.14,2014-04-14
25.8,2.07,2014-04-15
26.48,2.38,2014-04-16
26.69,2.41,2014-04-17
26.4,2.71,2014-04-18
26.9,1.58,2014-04-19
26.1,2.09,2014-04-20
26.1,2.3,2014-04-21
26.08,2.48,2014-04-22
25.93,2.16,2014-04-23
25.59,2.14,2014-04-24
25.88,2.05,2014-04-25
26.14,2.59,2014-04-26
26.69,1.71,2014-04-27
25.71,1.62,2014-04-28
26.71,1.87,2014-04-29
25.8,2.2,2014-04-30
25.43,1.95,2014-05-01
26.62,2.52,2014-05-02
26.09,1.91,2014-05-03
27.12,1.72,2014-05-04
26.37,2.3,2014-05-05
25.82,2.91,2014-05-06
25.8,2.39,2014-05-07
25.72,2.11,2014-05-08
26.88,1.75,2014-05-09
25.27,1.88,2014-05-10
26.53,1.97,2014-05-11
26.72,2.36,2014-05-12
25.74,2.25,2014-05-13
25.16,2.01,2014-05-14
26.24,1.68,2014-05-15
26.03,3.2,2014-05-16
26.82,2.6,2014-05-17
26.6,2.51,2014-05-18
26.41,2.02,2014-05-19
26.9,1.54,2014-05-20
26.53,2.88,2014-05-21
26.15,2.08,2014-05-22
26.25,2.45,2014-05-23
25.85,2.7,2014-05-24
26.18,1.86,2014-05-25
26.9,2.93,2014-05-26
25.64,2.98,2014-05-27
26.26,2.8,2014-05-28
25.23,2.26,2014-05-29
25.89,2.2,2014-05-30
26.7,2.09,2014-05-31
26.58,2.77,2014-06-01
26.02,2.94,2014-06-02
25.62,1.87,2014-06-03
26.09,2.13,2014-06-04
26.53,2.74,2014-06-05
26.39,2.36,2014-06-06
25.87,2.14,2014-06-07
25.44,2.64,2014-06-08
25.88,2.51,2014-06-09
25.71,2.57,2014-06-10
25.23,2.13,2014-06-11
25.71,2.38,2014-06-12
25.84,3.21,2014-06-13
26.15,3.02,2014-06-14
25.59,2.15,2014-06-15
26.4,2.64,2014-06-16
25.36,2.86,2014-06-17
24.93,2.44,2014-06-18
25.6,1.98,2014-06-19
26.64,2.58,2014-06-20
26.09,2.84,2014-06-21
25.7,2.93,2014-06-22
24.94,2.63,2014-06-23
25.44,3.04,2014-06-24
25.52,2.8,2014-06-25
25.83,2.55,2014-06-26
25.29,4.05,2014-06-27
25.08,3.56,2014-06-28
25.35,1.32,2014-06-29
25.83,1.77,2014-06-30
25.09,2.52,2014-07-01
25.63,1.84,2014-07-02
25.34,2.08,2014-07-03
24.74,3.39,2014-07-04
24.86,2.73,2014-07-05
24.86,2.16,2014-07-06
24.48,2.95,2014-07-07
24.96,2.37,2014-07-08
24.77,2.28,2014-07-09
25.73,2.71,2014-07-10
25.94,3.18,2014-07-11
25.18,3.03,2014-07-12
25.51,2.68,2014-07-13
26.25,2.57,2014-07-14
25.48,3.41,2014-07-15
25.23,4.61,2014-07-16
24.6,3.59,2014-07-17
24.73,3.48,2014-07-18
25.02,3.6,2014-07-19
25.66,3.32,2014-07-20
24.83,3.1,2014-07-21
24.86,3.43,2014-07-22
24.66,3.73,2014-07-23
24.59,3.88,2014-07-24
24.31,3.15,2014-07-25
24.9,2.59,2014-07-26
25.4,3.73,2014-07-27
25.23,3.11,2014-07-28
24.23,2.12,2014-07-29
24.3,2.66,2014-07-30
25.19,3.67,2014-07-31
24.34,4.14,2014-08-01
24.49,3.76,2014-08-02
24.35,3.19,2014-08-03
23.96,2.61,2014-08-04
23.7,3.51,2014-08-05
24.55,3.38,2014-08-06
24.62,3.56,2014-08-07
24.38,3.52,2014-08-08
24.46,2.71,2014-08-09
25.44,2.08,2014-08-10
25.04,3.41,2014-08-11
24.56,4.2,2014-08-12
24.51,3.34,2014-08-13
24.81,2.62,2014-08-14
24.79,4.42,2014-08-15
24.51,3.15,2014-08-16
24.17,2.22,2014-08-17
24.36,2.54,2014-08-18
23.94,3.4,2014-08-19
24.09,2.12,2014-08-20
23.69,2.68,2014-08-21
23.9,3.22,2014-08-22
25.33,1.89,2014-08-23
25.85,1.34,2014-08-24
25.33,3.07,2014-08-25
24.05,3.55,2014-08-26
25.08,1.51,2014-08-27
25.29,2.26,2014-08-28
24.26,3.12,2014-08-29
24.86,3.45,2014-08-30
25.41,3.91,2014-08-31
24.85,2.92,2014-09-01
24.33,3.94,2014-09-02
23.93,2.78,2014-09-03
24.95,2.91,2014-09-04
24.23,3.23,2014-09-05
24.23,1.46,2014-09-06
25.12,1.53,2014-09-07
24.8,3.14,2014-09-08
24.47,2.28,2014-09-09
24.33,2.14,2014-09-10
24.4,1.98,2014-09-11
25.44,3.2,2014-09-12
25.08,2.09,2014-09-13
25.95,1.38,2014-09-14
25.08,1.96,2014-09-15
24.05,3.48,2014-09-16
24.96,1.84,2014-09-17
24.8,1.66,2014-09-18
25.8,2.74,2014-09-19
25.12,3.22,2014-09-20
24.73,2.88,2014-09-21
24.75,2.41,2014-09-22
24.38,2.38,2014-09-23
24.34,2.55,2014-09-24
25.13,2.08,2014-09-25
23.93,3.17,2014-09-26
23.76,2.77,2014-09-27
24.5,2.37,2014-09-28
23.44,2.77,2014-09-29
24.21,2.48,2014-09-30
24.85,2.06,2014-10-01
24.01,1.91,2014-10-02
24.9,0.88,2014-10-03
25.55,2.27,2014-10-04
24.57,2.27,2014-10-05
24.9,1.42,2014-10-06
24.94,2.62,2014-10-07
25.15,2.48,2014-10-08
25.51,2.21,2014-10-09
25.37,1.91,2014-10-10
25.9,2.37,2014-10-11
25.09,1.88,2014-10-12
26.12,1.11,2014-10-13
25.16,2.25,2014-10-14
24.65,2.48,2014-10-15
25.0,2.44,2014-10-16
25.21,2.8,2014-10-17
24.63,2.45,2014-10-18
25.47,2.35,2014-10-19
25.34,1.88,2014-10-20
26.0,1.63,2014-10-21
25.27,2.19,2014-10-22
25.23,2.21,2014-10-23
24.86,1.86,2014-10-24
25.46,2.22,2014-10-25
25.81,2.98,2014-10-26
25.75,2.54,2014-10-27
25.55,1.92,2014-10-28
25.79,2.28,2014-10-29
25.05,2.71,2014-10-30
24.44,2.78,2014-10-31
24.53,1.84,2014-11-01
25.61,1.48,2014-11-02
26.05,1.5,2014-11-03
26.68,1.49,2014-11-04
25.29,2.31,2014-11-05
25.66,1.62,2014-11-06
26.19,1.71,2014-11-07
26.9,2.2,2014-11-08
26.46,1.95,2014-11-09
25.42,1.85,2014-11-10
25.21,1.97,2014-11-11
25.1,1.98,2014-11-12
25.15,2.12,2014-11-13
26.08,2.46,2014-11-14
25.8,1.55,2014-11-15
26.2,1.61,2014-11-16
24.76,2.02,2014-11-17
25.2,2.7,2014-11-18
25.23,1.58,2014-11-19
26.06,1.55,2014-11-20
26.25,1.74,2014-11-21
25.88,2.25,2014-11-22
25.61,2.15,2014-11-23
25.38,2.07,2014-11-24
25.57,2.49,2014-11-25
25.88,1.69,2014-11-26
26.03,1.79,2014-11-27
26.14,1.72,2014-11-28
25.81,1.84,2014-11-29
26.37,1.89,2014-11-30
25.9,1.7,2014-12-01
25.94,1.86,2014-12-02
26.4,1.66,2014-12-03
26.36,1.72,2014-12-04
26.39,1.91,2014-12-05
26.54,1.83,2014-12-06
26.48,1.97,2014-12-07
26.3,1.7,2014-12-08
26.16,1.8,2014-12-09
26.33,1.68,2014-12-10
26.2,1.62,2014-12-11
25.59,1.76,2014-12-12
25.86,1.72,2014-12-13
25.05,1.84,2014-12-14
25.08,1.61,2014-12-15
25.55,1.53,2014-12-16
25.51,1.73,2014-12-17
24.98,1.73,2014-12-18
25.43,1.99,2014-12-19
25.94,2.0,2014-12-20
25.13,1.66,2014-12-21
24.68,1.59,2014-12-22
23.37,2.77,2014-12-23
24.37,1.67,2014-12-24
24.41,1.57,2014-12-25
24.37,2.08,2014-12-26
25.42,1.74,2014-12-27
26.19,1.42,2014-12-28
26.19,1.59,2014-12-29
25.65,2.34,2014-12-30
26.28,1.78,2014-12-31
