T2M,WS10M,date
24.25,1.66,2014-02-02
25.33,1.18,2014-02-03
26.3,1.09,2014-02-04
25.84,1.27,2014-02-05
25.0,1.41,2014-02-06
25.69,1.45,2014-02-07
26.16,1.09,2014-02-08
25.62,1.24,2014-02-09
25.9,1.23,2014-02-10
25.44,1.3,2014-02-11
25.19,1.23,2014-02-12
25.02,1.23,2014-02-13
25.53,1.63,2014-02-14
23.65,1.35,2014-02-15
24.33,1.34,2014-02-16
25.1,1.3,2014-02-17
25.01,1.52,2014-02-18
25.45,1.48,2014-02-19
25.36,1.62,2014-02-20
26.29,1.48,2014-02-21
26.81,1.56,2014-02-22
26.62,1.41,2014-02-23
25.54,1.51,2014-02-24
26.23,1.67,2014-02-25
25.85,1.27,2014-02-26
25.7,1.52,2014-02-27
25.19,1.76,2014-02-28
24.65,1.4,2014-03-01
24.87,1.03,2014-03-02
25.26,1.29,2014-03-03
26.0,1.3,2014-03-04
25.52,1.42,2014-03-05
24.6,1.14,2014-03-06
25.5,1.31,2014-03-07
25.37,1.71,2014-03-08
25.94,2.05,2014-03-09
25.88,1.81,2014-03-10
25.58,1.43,2014-03-11
26.08,1.12,2014-03-12
26.4,1.47,2014-03-13
25.87,1.45,2014-03-14
25.83,1.35,2014-03-15
25.94,1.47,2014-03-16
26.3,1.56,2014-03-17
25.58,1.6,2014-03-18
26.09,1.33,2014-03-19
26.63,1.5,2014-03-20
26.15,1.55,2014-03-21
26.07,1.65,2014-03-22
25.73,1.77,2014-03-23
25.5,1.4,2014-03-24
25.58,1.5,2014-03-25
25.79,1.86,2014-03-26
25.19,1.84,2014-03-27
25.11,1.38,2014-03-28
25.26,1.52,2014-03-29
25.37,1.34,2014-03-30
25.67,1.23,2014-03-31
25.75,1.39,2014-04-01
26.25,1.52,2014-04-02
26.19,1.61,2014-04-03
26.65,1.34,2014-04-04
25.81,1.5,2014-04-05
25.57,1.5,2014-04-06
25.76,1.5,2014-04-07
25.56,1.53,2014-04-08
25.51,1.38,2014-04-09
25.3,1.53,2014-04-10
25.63,1.35,2014-04-11
26.23,1.35,2014-04-12
25.26,1.49,2014-04-13
25.09,1.5,2014-04-14
25.71,1.26,2014-04-15
26.24,1.46,2014-04-16
25.92,1.41,2014-04-17
24.99,1.25,2014-04-18
25.54,1.4,2014-04-19
25.61,1.21,2014-04-20
25.59,1.33,2014-04-21
25.58,1.36,2014-04-22
25.69,1.45,2014-04-23
25.46,1.3,2014-04-24
25.64,1.25,2014-04-25
25.44,1.48,2014-04-26
25.67,1.22,2014-04-27
25.76,0.91,2014-04-28
25.56,1.01,2014-04-29
25.05,1.24,2014-04-30
25.98,1.28,2014-05-01
26.17,1.23,2014-05-02
26.45,1.18,2014-05-03
26.98,0.81,2014-05-04
25.72,1.16,2014-05-05
25.11,1.39,2014-05-06
25.27,1.09,2014-05-07
24.73,1.27,2014-05-08
25.71,1.19,2014-05-09
25.76,1.13,2014-05-10
25.78,1.12,2014-05-11
25.83,1.18,2014-05-12
25.4,1.12,2014-05-13
25.54,0.95,2014-05-14
24.57,1.11,2014-05-15
25.79,1.23,2014-05-16
25.65,1.24,2014-05-17
25.66,1.18,2014-05-18
25.36,1.03,2014-05-19
25.57,1.05,2014-05-20
25.78,1.23,2014-05-21
25.4,1.43,2014-05-22
25.96,1.23,2014-05-23
25.77,1.27,2014-05-24
