T2M,WS10M,date
26.54,2.87,2014-03-31
26.96,2.77,2014-04-01
27.4,2.66,2014-04-02
27.45,2.57,2014-04-03
27.15,2.68,2014-04-04
26.83,3.02,2014-04-05
26.78,2.81,2014-04-06
26.73,3.0,2014-04-07
26.15,3.0,2014-04-08
27.35,2.74,2014-04-09
26.58,3.63,2014-04-10
27.44,2.98,2014-04-11
27.57,2.99,2014-04-12
27.3,3.41,2014-04-13
25.31,2.93,2014-04-14
26.26,2.39,2014-04-15
27.11,2.8,2014-04-16
26.59,2.63,2014-04-17
26.7,2.81,2014-04-18
27.01,2.06,2014-04-19
26.65,2.31,2014-04-20
26.14,2.49,2014-04-21
26.42,2.73,2014-04-22
26.58,2.44,2014-04-23
25.83,2.11,2014-04-24
25.93,2.46,2014-04-25
26.42,2.87,2014-04-26
27.05,1.87,2014-04-27
26.05,1.74,2014-04-28
26.95,1.89,2014-04-29
25.83,2.5,2014-04-30
25.52,1.71,2014-05-01
26.67,2.36,2014-05-02
26.01,2.27,2014-05-03
27.71,1.47,2014-05-04
27.37,2.05,2014-05-05
26.54,3.34,2014-05-06
26.33,2.62,2014-05-07
25.63,2.63,2014-05-08
26.73,1.95,2014-05-09
25.65,2.66,2014-05-10
26.76,2.3,2014-05-11
27.21,2.51,2014-05-12
26.73,1.64,2014-05-13
25.91,1.24,2014-05-14
26.41,1.7,2014-05-15
26.43,2.74,2014-05-16
26.94,2.46,2014-05-17
26.65,2.48,2014-05-18
26.5,2.49,2014-05-19
26.36,2.07,2014-05-20
26.5,2.78,2014-05-21
26.44,2.55,2014-05-22
26.77,2.6,2014-05-23
26.07,2.84,2014-05-24
26.78,1.94,2014-05-25
27.05,3.02,2014-05-26
26.03,3.32,2014-05-27
26.36,2.95,2014-05-28
25.67,2.63,2014-05-29
25.89,2.26,2014-05-30
27.05,2.24,2014-05-31
26.47,2.81,2014-06-01
26.08,3.09,2014-06-02
26.17,1.96,2014-06-03
26.58,2.12,2014-06-04
26.44,2.84,2014-06-05
26.88,2.75,2014-06-06
26.17,2.28,2014-06-07
26.13,2.81,2014-06-08
25.81,2.52,2014-06-09
26.0,2.76,2014-06-10
26.33,2.11,2014-06-11
25.99,2.38,2014-06-12
25.65,3.19,2014-06-13
26.29,3.41,2014-06-14
25.94,2.55,2014-06-15
26.34,2.51,2014-06-16
25.51,3.05,2014-06-17
25.28,2.64,2014-06-18
25.99,2.09,2014-06-19
26.85,2.33,2014-06-20
26.41,3.21,2014-06-21
25.85,3.44,2014-06-22
25.23,3.07,2014-06-23
25.85,3.22,2014-06-24
26.07,3.34,2014-06-25
26.12,2.66,2014-06-26
26.16,3.47,2014-06-27
25.17,3.67,2014-06-28
25.45,1.64,2014-06-29
25.69,2.21,2014-06-30
25.23,2.6,2014-07-01
25.94,1.72,2014-07-02
25.81,2.3,2014-07-03
25.04,3.42,2014-07-04
25.13,3.01,2014-07-05
25.31,2.2,2014-07-06
24.97,2.92,2014-07-07
25.54,2.24,2014-07-08
25.19,2.26,2014-07-09
26.0,2.56,2014-07-10
26.35,3.16,2014-07-11
26.15,3.41,2014-07-12
25.94,2.97,2014-07-13
26.87,2.26,2014-07-14
25.91,3.3,2014-07-15
25.55,4.44,2014-07-16
24.83,3.44,2014-07-17
25.17,3.39,2014-07-18
25.39,3.55,2014-07-19
26.11,3.41,2014-07-20
25.58,3.56,2014-07-21
25.48,3.84,2014-07-22
25.05,3.38,2014-07-23
25.06,3.93,2014-07-24
25.15,3.48,2014-07-25
25.44,2.92,2014-07-26
26.06,3.69,2014-07-27
24.65,3.41,2014-07-28
24.91,2.52,2014-07-29
24.96,2.81,2014-07-30
25.24,3.69,2014-07-31
24.94,4.41,2014-08-01
25.01,3.52,2014-08-02
25.26,3.25,2014-08-03
24.39,2.79,2014-08-04
24.4,4.23,2014-08-05
24.45,3.69,2014-08-06
25.02,3.3,2014-08-07
24.9,3.66,2014-08-08
24.44,3.1,2014-08-09
25.85,2.22,2014-08-10
25.26,3.28,2014-08-11
23.94,4.34,2014-08-12
24.83,3.47,2014-08-13
25.58,2.98,2014-08-14
25.25,3.95,2014-08-15
24.69,3.66,2014-08-16
25.04,2.07,2014-08-17
24.77,2.98,2014-08-18
24.47,3.36,2014-08-19
24.52,2.86,2014-08-20
24.28,2.98,2014-08-21
24.42,3.5,2014-08-22
25.85,2.13,2014-08-23
26.45,1.25,2014-08-24
25.62,2.79,2014-08-25
24.4,3.69,2014-08-26
25.73,1.4,2014-08-27
25.95,1.76,2014-08-28
24.52,3.51,2014-08-29
25.28,3.63,2014-08-30
25.26,4.05,2014-08-31
24.99,3.2,2014-09-01
25.11,3.64,2014-09-02
24.55,2.42,2014-09-03
25.36,2.43,2014-09-04
25.16,3.77,2014-09-05
24.57,1.26,2014-09-06
25.5,1.4,2014-09-07
25.61,2.53,2014-09-08
24.71,2.74,2014-09-09
24.8,2.02,2014-09-10
24.87,2.04,2014-09-11
24.97,2.81,2014-09-12
25.54,2.41,2014-09-13
26.06,1.22,2014-09-14
25.73,1.78,2014-09-15
24.55,3.78,2014-09-16
25.3,1.82,2014-09-17
25.85,1.9,2014-09-18
25.71,2.66,2014-09-19
24.76,3.47,2014-09-20
24.51,3.01,2014-09-21
25.43,2.33,2014-09-22
24.6,2.09,2014-09-23
24.71,2.68,2014-09-24
25.8,2.25,2014-09-25
24.15,2.95,2014-09-26
24.62,3.2,2014-09-27
25.04,2.49,2014-09-28
24.58,2.59,2014-09-29
24.81,2.44,2014-09-30
25.51,2.16,2014-10-01
24.08,2.36,2014-10-02
25.48,1.01,2014-10-03
25.4,2.0,2014-10-04
24.93,1.83,2014-10-05
25.43,1.25,2014-10-06
24.96,2.2,2014-10-07
26.08,2.0,2014-10-08
26.31,2.36,2014-10-09
25.51,2.27,2014-10-10
25.91,2.07,2014-10-11
24.88,1.69,2014-10-12
26.15,1.16,2014-10-13
25.34,2.42,2014-10-14
26.02,2.57,2014-10-15
25.9,2.03,2014-10-16
26.08,2.29,2014-10-17
25.01,2.25,2014-10-18
25.79,2.82,2014-10-19
25.97,1.7,2014-10-20
26.46,1.52,2014-10-21
25.39,2.07,2014-10-22
25.58,2.37,2014-10-23
25.69,1.95,2014-10-24
25.83,1.88,2014-10-25
25.99,2.23,2014-10-26
25.81,2.66,2014-10-27
25.65,1.64,2014-10-28
25.94,2.41,2014-10-29
25.22,1.84,2014-10-30
25.78,2.4,2014-10-31
25.45,1.72,2014-11-01
26.11,1.48,2014-11-02
25.19,1.83,2014-11-03
26.45,1.12,2014-11-04
25.32,2.01,2014-11-05
26.04,1.67,2014-11-06
26.51,1.76,2014-11-07
27.23,1.79,2014-11-08
26.88,1.73,2014-11-09
25.74,1.98,2014-11-10
25.72,2.24,2014-11-11
25.74,2.13,2014-11-12
25.65,2.08,2014-11-13
26.44,1.93,2014-11-14
26.21,1.55,2014-11-15
26.73,1.63,2014-11-16
26.29,2.05,2014-11-17
25.14,3.49,2014-11-18
25.92,1.55,2014-11-19
26.37,1.61,2014-11-20
26.53,1.56,2014-11-21
26.08,2.13,2014-11-22
25.21,1.97,2014-11-23
25.27,1.62,2014-11-24
26.23,2.49,2014-11-25
26.58,1.55,2014-11-26
26.76,1.59,2014-11-27
26.3,1.91,2014-11-28
26.29,1.23,2014-11-29
26.72,1.47,2014-11-30
26.49,1.87,2014-12-01
26.39,1.98,2014-12-02
26.68,1.55,2014-12-03
26.24,1.84,2014-12-04
26.84,1.64,2014-12-05
26.94,1.51,2014-12-06
26.67,2.05,2014-12-07
26.3,1.54,2014-12-08
26.43,1.77,2014-12-09
26.65,1.59,2014-12-10
26.45,1.62,2014-12-11
25.94,1.94,2014-12-12
25.27,2.9,2014-12-13
24.78,2.38,2014-12-14
25.09,1.17,2014-12-15
25.39,1.27,2014-12-16
25.07,1.59,2014-12-17
25.19,1.65,2014-12-18
25.44,1.44,2014-12-19
26.0,1.91,2014-12-20
24.82,2.46,2014-12-21
24.09,2.8,2014-12-22
23.0,3.56,2014-12-23
22.97,3.52,2014-12-24
23.37,2.73,2014-12-25
23.72,2.62,2014-12-26
24.63,2.3,2014-12-27
25.57,1.7,2014-12-28
25.66,2.61,2014-12-29
25.35,1.79,2014-12-30
26.44,1.63,2014-12-31
25.18,2.28,2015-01-01
23.88,3.06,2015-01-02
21.76,4.88,2015-01-03
21.2,5.29,2015-01-04
20.14,4.8,2015-01-05
20.04,4.48,2015-01-06
21.19,4.86,2015-01-07
21.66,3.87,2015-01-08
20.3,5.69,2015-01-09
19.59,6.12,2015-01-10
19.31,5.26,2015-01-11
19.38,5.79,2015-01-12
20.06,5.1,2015-01-13
21.72,4.88,2015-01-14
22.18,4.34,2015-01-15
23.48,3.21,2015-01-16
23.74,2.82,2015-01-17
23.76,1.65,2015-01-18
24.33,1.99,2015-01-19
25.83,1.99,2015-01-20
26.73,1.93,2015-01-21
27.35,2.18,2015-01-22
26.44,2.08,2015-01-23
26.4,2.64,2015-01-24
